"smelt_ID","smelt_date","smelt_survey","smelt_station","smelt_sal","smelt_secchi","smelt_temp","smelt_lat","smelt_long","zoop_ID","zoop_station","zoop_date","zoop_lat","zoop_long","zoop_sal_avg"
"2012_TNS_5345",2012-08-21,"STN","704",0.106431211,0.45,21.89999962,38.07087,-121.77892,"STN 704 2012-08-21","704",2012-08-21,38.0677613102,-121.775007658,0.106637731165354
"2015_TNS_7255",2015-08-12,"STN","797",0.323212271,0.25,22.60000038,38.40462,-121.6156,"STN 797 2015-07-29","797",2015-07-29,38.40462,-121.6156,0.321338523386263
"2012_TNS_5311",2012-08-09,"STN","602",5.409753174,0.37,21,38.11783,-122.04183,"STN 602 2012-08-09","602",2012-08-09,38.114,-122.046194444,5.44598312030438
"2011_TNS_1372",2011-08-23,"STN","716",0.080997737,0.35,20.60000038,38.23787,-121.68438,"STN 716 2011-08-23","716",2011-08-23,38.23787,-121.68438,0.0763845776577332
"2011_TNS_1380",2011-08-23,"STN","716",0.080997737,0.35,20.60000038,38.23787,-121.68438,"STN 716 2011-08-23","716",2011-08-23,38.23787,-121.68438,0.0763845776577332
"2011_TNS_1382",2011-08-23,"STN","716",0.080997737,0.35,20.60000038,38.23787,-121.68438,"STN 716 2011-08-23","716",2011-08-23,38.23787,-121.68438,0.0763845776577332
"2011_TNS_1394",2011-08-23,"STN","716",0.080997737,0.35,20.60000038,38.23787,-121.68438,"STN 716 2011-08-23","716",2011-08-23,38.23787,-121.68438,0.0763845776577332
"2011_TNS_1400",2011-08-23,"STN","716",0.080997737,0.35,20.60000038,38.23787,-121.68438,"STN 716 2011-08-23","716",2011-08-23,38.23787,-121.68438,0.0763845776577332
"2012_TNS_5301",2012-08-08,"STN","519",3.150818432,0.41,21,38.07378,-121.94725,"STN 519 2012-08-08","519",2012-08-08,38.0723055556,-121.959694444,3.24055288323711
"2011_TNS_1372",2011-08-23,"STN","716",0.080997737,0.35,20.60000038,38.23787,-121.68438,"STN 723 2011-08-23","723",2011-08-23,38.23615,-121.67348,0.0732704803566602
"2011_TNS_1380",2011-08-23,"STN","716",0.080997737,0.35,20.60000038,38.23787,-121.68438,"STN 723 2011-08-23","723",2011-08-23,38.23615,-121.67348,0.0732704803566602
"2011_TNS_1382",2011-08-23,"STN","716",0.080997737,0.35,20.60000038,38.23787,-121.68438,"STN 723 2011-08-23","723",2011-08-23,38.23615,-121.67348,0.0732704803566602
"2011_TNS_1394",2011-08-23,"STN","716",0.080997737,0.35,20.60000038,38.23787,-121.68438,"STN 723 2011-08-23","723",2011-08-23,38.23615,-121.67348,0.0732704803566602
"2011_TNS_1400",2011-08-23,"STN","716",0.080997737,0.35,20.60000038,38.23787,-121.68438,"STN 723 2011-08-23","723",2011-08-23,38.23615,-121.67348,0.0732704803566602
"2011_TNS_0171",2011-08-10,"STN","519",2.714207067,0.32,19.39999962,38.07378,-121.94725,"STN 519 2011-08-10","519",2011-08-10,38.0723055556,-121.959694444,2.84604555041319
"2011_TNS_0173",2011-08-10,"STN","519",2.714207067,0.32,19.39999962,38.07378,-121.94725,"STN 519 2011-08-10","519",2011-08-10,38.0723055556,-121.959694444,2.84604555041319
"2011_TNS_0174",2011-08-10,"STN","519",2.714207067,0.32,19.39999962,38.07378,-121.94725,"STN 519 2011-08-10","519",2011-08-10,38.0723055556,-121.959694444,2.84604555041319
"2013_TNS_0249",2013-08-05,"STN","797",0.370281029,0.31,20.89999962,38.40462,-121.6156,"STN 797 2013-07-22","797",2013-07-22,38.40462,-121.6156,0.336336428713191
"2011_TNS_0178",2011-08-10,"STN","501",2.926150821,0.45,20.39999962,38.06167,-122.01955,"STN 501 2011-08-10","501",2011-08-10,38.0733770283,-122.022458953,3.1746821233084
"2011_TNS_0179",2011-08-10,"STN","501",2.926150821,0.45,20.39999962,38.06167,-122.01955,"STN 501 2011-08-10","501",2011-08-10,38.0733770283,-122.022458953,3.1746821233084
"2011_TNS_1064",2011-08-25,"STN","602",4.523090008,0.17,20.29999924,38.11783,-122.04183,"STN 602 2011-08-11","602",2011-08-11,38.114,-122.046194444,4.45476167160069
"2011_TNS_1065",2011-08-25,"STN","602",4.523090008,0.17,20.29999924,38.11783,-122.04183,"STN 602 2011-08-11","602",2011-08-11,38.114,-122.046194444,4.45476167160069
"2011_TNS_1068",2011-08-25,"STN","602",4.523090008,0.17,20.29999924,38.11783,-122.04183,"STN 602 2011-08-11","602",2011-08-11,38.114,-122.046194444,4.45476167160069
"2011_TNS_1072",2011-08-25,"STN","602",4.523090008,0.17,20.29999924,38.11783,-122.04183,"STN 602 2011-08-11","602",2011-08-11,38.114,-122.046194444,4.45476167160069
